Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Price,Variant Compare At Price,Image Src,Image Position
lab-grown-diamond-ring-0154,Lab Grown Diamond Ring Model 0154,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,17,SKU-LA-RI-0154,5,67672,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0154,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0154,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0154,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0154,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0155,Lab Grown Diamond Ring Model 0155,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,11,SKU-LA-RI-0155,5,53497,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0155,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0155,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0155,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0155,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0156,Lab Grown Diamond Ring Model 0156,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,17,SKU-LA-RI-0156,5,18821,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0156,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0156,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0156,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0156,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0157,Lab Grown Diamond Ring Model 0157,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,10,SKU-LA-RI-0157,9,34456,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0157,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0157,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0157,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0157,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0158,Lab Grown Diamond Ring Model 0158,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,10,SKU-LA-RI-0158,9,147849,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0158,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0158,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0158,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0158,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0159,Lab Grown Diamond Ring Model 0159,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,14,SKU-LA-RI-0159,1,110231,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0159,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0159,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0159,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0159,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0160,Lab Grown Diamond Ring Model 0160,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,17,SKU-LA-RI-0160,4,96815,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0160,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0160,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0160,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0160,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0161,Lab Grown Diamond Ring Model 0161,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,17,SKU-LA-RI-0161,14,28065,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0161,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0161,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0161,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0161,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0162,Lab Grown Diamond Ring Model 0162,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,16,SKU-LA-RI-0162,19,32559,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0162,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0162,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0162,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0162,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0163,Lab Grown Diamond Ring Model 0163,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,14,SKU-LA-RI-0163,12,27521,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0163,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0163,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0163,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0163,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0164,Lab Grown Diamond Ring Model 0164,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,14,SKU-LA-RI-0164,2,85305,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0164,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0164,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0164,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0164,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0165,Lab Grown Diamond Ring Model 0165,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,17,SKU-LA-RI-0165,17,99945,139828,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0165,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0165,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0165,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0165,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0166,Lab Grown Diamond Ring Model 0166,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,13,SKU-LA-RI-0166,19,123655,164084,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0166,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0166,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0166,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0166,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0167,Lab Grown Diamond Ring Model 0167,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,13,SKU-LA-RI-0167,7,100105,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0167,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0167,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0167,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0167,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0168,Lab Grown Diamond Ring Model 0168,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,10,SKU-LA-RI-0168,16,140542,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0168,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0168,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0168,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0168,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0169,Lab Grown Diamond Ring Model 0169,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,10,SKU-LA-RI-0169,16,105950,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0169,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0169,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0169,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0169,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0170,Lab Grown Diamond Ring Model 0170,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,11,SKU-LA-RI-0170,16,59530,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0170,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0170,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0170,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0170,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0171,Lab Grown Diamond Ring Model 0171,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,13,SKU-LA-RI-0171,16,16262,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0171,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0171,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0171,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0171,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0172,Lab Grown Diamond Ring Model 0172,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,18,SKU-LA-RI-0172,15,136023,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0172,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0172,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0172,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0172,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0173,Lab Grown Diamond Ring Model 0173,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,16,SKU-LA-RI-0173,16,19802,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0173,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0173,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0173,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0173,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0174,Lab Grown Diamond Ring Model 0174,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,16,SKU-LA-RI-0174,17,69121,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0174,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0174,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0174,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0174,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0175,Lab Grown Diamond Ring Model 0175,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,10,SKU-LA-RI-0175,16,16769,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0175,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0175,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0175,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0175,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0176,Lab Grown Diamond Ring Model 0176,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,11,SKU-LA-RI-0176,19,27457,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0176,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0176,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0176,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0176,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0177,Lab Grown Diamond Ring Model 0177,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,17,SKU-LA-RI-0177,6,16538,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0177,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0177,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0177,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0177,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0178,Lab Grown Diamond Ring Model 0178,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,18,SKU-LA-RI-0178,20,30696,40350,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0178,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0178,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0178,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0178,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0179,Lab Grown Diamond Ring Model 0179,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,12,SKU-LA-RI-0179,17,16483,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0179,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0179,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0179,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0179,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0180,Lab Grown Diamond Ring Model 0180,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,10,SKU-LA-RI-0180,18,149178,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
